ID,cardID,layout,name,manaCost,cmc,colors,rarity,type,types,subtypes,text,flavorText,power,toughness,colorIdentity,multiverseID,expansion,price,inventory,foilPrice,foilInventory,priceLastUpdated,onlineOnlyVersion,backroom,showcase,foilBackroom,foilShowcase
148531,958ac3e6f1fe20b8242376d30ba3434400995a08,normal,"Kongming, ""Sleeping Dragon""",{2}{W}{W},4,White,Rare,Legendary Creature — Human Advisor,Creature,"Human,Advisor",Other creatures you control get +1/+1.,"""Such a lord as this—all virtues' height—
Had never been, nor ever was again.""",2,2,W,10490,Portal Three Kingdoms,-1,0,-1,0,1517740620604,0,0,0,0,0
148550,59e2d7c1395ea5275336390d033a0ee23a320a48,normal,Vengeance,{3}{W},4,White,Uncommon,Sorcery,Sorcery,,Destroy target tapped creature.,"""Until I've gnawed their flesh and exterminated their clans, my humiliation will not be effaced.""
—Liu Bei, on the death of
his oath-brother Guan Yu",,,W,10631,Portal Three Kingdoms,-1,0,-1,0,1517740620846,0,0,0,0,0
148755,dbbe8fae29e8ca5627fcb00b883e4ff87515a95d,normal,Déjà Vu,{2}{U},3,Blue,Common,Sorcery,Sorcery,,Return target sorcery card from your graveyard to your hand.,The past is a mirror of the future.,,,U,4259,Portal,-1,0,-1,0,1517740621051,0,0,0,0,0
148765,6a0247e41ae6a24b59175fece9824f3b73cf276a,normal,Omen,{1}{U},2,Blue,Common,Sorcery,Sorcery,,"Look at the top three cards of your library, then put them back in any order. You may shuffle your library.
Draw a card.",,,,U,4269,Portal,-1,0,-1,0,1517740621299,0,0,0,0,0
148899,9854dc21c81c3b4fc1ae49620b6f9c1ad9680f9b,normal,Vengeance,{3}{W},4,White,Uncommon,Sorcery,Sorcery,,Destroy target tapped creature.,"Bitter as wormwood, sweet as mulled wine.",,,W,4404,Portal,-1,0,-1,0,1517740621536,0,0,0,0,0
148947,c4c118f665483c13426e9e0d5be60ca59d1f2eef,normal,Vengeance,{3}{W},4,White,Uncommon,Sorcery,Sorcery,,Destroy target tapped creature.,A bullet renders all sizes equal.,,,W,6513,Portal Second Age,-1,0,-1,0,1517740621769,0,0,0,0,0
148962,e5b75e6e0721fdb1607da1e59a2f9b0e2e2e2133,normal,Déjà Vu,{2}{U},3,Blue,Common,Sorcery,Sorcery,,Return target sorcery card from your graveyard to your hand.,History is the study of repetition.,,,U,6528,Portal Second Age,-1,0,-1,0,1517740621977,0,0,0,0,0
149091,4cf82c01722049733d1f43d803adc167a1d9fcf5,phenomenon,Chaotic Aether,,0,,Common,Phenomenon,Phenomenon,,"When you encounter Chaotic Aether, each blank roll of the planar die is a CHAOS roll until a player planeswalks away from a plane. (Then planeswalk away from this phenomenon.)",,,,,423582,Planechase Anthology,-1,0,-1,0,1517740622320,0,0,0,0,0
149093,fb0eb921fac9460b1620852db84178f28bf256da,phenomenon,Interplanar Tunnel,,0,,Common,Phenomenon,Phenomenon,,"When you encounter Interplanar Tunnel, reveal cards from the top of your planar deck until you reveal five plane cards. Put a plane card from among them on top of your planar deck, then put the rest of the revealed cards on the bottom in a random order. (Then planeswalk away from this phenomenon.)",,,,,423583,Planechase Anthology,-1,0,-1,0,1517740622658,0,0,0,0,0
149095,b4d3931e9acd3caafc3615ce4b41d498157d6260,phenomenon,Morphic Tide,,0,,Common,Phenomenon,Phenomenon,,"When you encounter Morphic Tide, each player shuffles all permanents he or she owns into his or her library, then reveals that many cards from the top of his or her library. Each player puts all artifact, creature, land, and planeswalker cards revealed this way onto the battlefield, then does the same for enchantment cards, then puts all cards revealed this way that weren't put onto the battlefield on the bottom of his or her library in any order. (Then planeswalk away from this phenomenon.)",,,,,423584,Planechase Anthology,-1,0,-1,0,1517740623007,0,0,0,0,0
149097,08c5df20c0916ae9fe39c18b35898cf973bac819,phenomenon,Mutual Epiphany,,0,,Common,Phenomenon,Phenomenon,,"When you encounter Mutual Epiphany, each player draws four cards. (Then planeswalk away from this phenomenon.)",,,,,423585,Planechase Anthology,-1,0,-1,0,1517740623353,0,0,0,0,0
149099,1467cc9884b357bfcd0145fdaae442f3cea0d25b,phenomenon,Planewide Disaster,,0,,Common,Phenomenon,Phenomenon,,"When you encounter Planewide Disaster, destroy all creatures. (Then planeswalk away from this phenomenon.)",,,,,423586,Planechase Anthology,-1,0,-1,0,1517740623719,0,0,0,0,0
149101,d0e2e295e0bf9d9e8466e883ad6d6c3d7fd96582,phenomenon,Reality Shaping,,0,,Common,Phenomenon,Phenomenon,,"When you encounter Reality Shaping, starting with you, each player may put a permanent card from his or her hand onto the battlefield. (Then planeswalk away from this phenomenon.)",,,,,423587,Planechase Anthology,-1,0,-1,0,1517740624133,0,0,0,0,0
149103,5bba6bb3bd83b9dfe2087a19bf5d6c649338b22b,phenomenon,Spatial Merging,,0,,Common,Phenomenon,Phenomenon,,"When you encounter Spatial Merging, reveal cards from the top of your planar deck until you reveal two plane cards. Simultaneously planeswalk to both of them. Put all other cards revealed this way on the bottom of your planar deck in any order.",,,,,423588,Planechase Anthology,-1,0,-1,0,1517740624477,0,0,0,0,0
149105,8bab0f5d95000639559e39ae9332d09752f5b11e,phenomenon,Time Distortion,,0,,Common,Phenomenon,Phenomenon,,"When you encounter Time Distortion, reverse the game's turn order. (For example, if play had proceeded clockwise around the table, it now goes counterclockwise. Then planeswalk away from this phenomenon.)",,,,,423589,Planechase Anthology,-1,0,-1,0,1517740624841,0,0,0,0,0
149107,63af3aa3798cf5af962ffde82111efffb0e10cd2,plane,Academy at Tolaria West,,0,,Common,Plane — Dominaria,Plane,Dominaria,"At the beginning of your end step, if you have no cards in hand, draw seven cards.
Whenever you roll {CHAOS}, discard your hand.",,,,,423590,Planechase Anthology,-1,0,-1,0,1517740625212,0,0,0,0,0
149109,db8515ba2ac5a676d5cd2c300869c39d15cd6aeb,plane,The Aether Flues,,0,,Common,Plane — Iquatana,Plane,Iquatana,"When you planeswalk to The Aether Flues or at the beginning of your upkeep, you may sacrifice a creature. If you do, reveal cards from the top of your library until you reveal a creature card, put that card onto the battlefield, then shuffle all other cards revealed this way into your library.
Whenever you roll {CHAOS}, you may put a creature card from your hand onto the battlefield.",,,,,423591,Planechase Anthology,-1,0,-1,0,1517740625634,0,0,0,0,0
149111,762e8900dd663d2a841aa719fba6aff9540b4333,plane,Agyrem,,0,,Common,Plane — Ravnica,Plane,Ravnica,"Whenever a white creature dies, return it to the battlefield under its owner's control at the beginning of the next end step.
Whenever a nonwhite creature dies, return it to its owner's hand at the beginning of the next end step.
Whenever you roll {CHAOS}, creatures can't attack you until a player planeswalks.",,,,,423592,Planechase Anthology,-1,0,-1,0,1517740626003,0,0,0,0,0
149113,ed34438e5601af1829969b918bb37414865f429b,plane,Akoum,,0,,Common,Plane — Zendikar,Plane,Zendikar,"Players may cast enchantment spells as though they had flash.
Whenever you roll {CHAOS}, destroy target creature that isn't enchanted.",,,,,423593,Planechase Anthology,-1,0,-1,0,1517740626402,0,0,0,0,0
149115,39bdd2c0838ee863423bb78e2bb8abbfac5624b9,plane,Aretopolis,,0,,Common,Plane — Kephalai,Plane,Kephalai,"When you planeswalk to Aretopolis or at the beginning of your upkeep, put a scroll counter on Aretopolis, then you gain life equal to the number of scroll counters on it.
When Aretopolis has ten or more scroll counters on it, planeswalk.
Whenever you roll {CHAOS}, put a scroll counter on Aretopolis, then draw cards equal to the number of scroll counters on it.",,,,,423594,Planechase Anthology,-1,0,-1,0,1517740626763,0,0,0,0,0
149117,bb9901bd996525284b22240843843ae0e95ab83d,plane,Astral Arena,,0,,Common,Plane — Kolbahan,Plane,Kolbahan,"No more than one creature can attack each combat.
No more than one creature can block each combat.
Whenever you roll {CHAOS}, Astral Arena deals 2 damage to each creature.",,,,,423595,Planechase Anthology,-1,0,-1,0,1517740627100,0,0,0,0,0
149119,593365cfd021dea8abed462ecd70e4fb905dc5e3,plane,Bant,,0,,Common,Plane — Alara,Plane,Alara,"All creatures have exalted. (Whenever a creature attacks alone, it gets +1/+1 until end of turn for each instance of exalted among permanents its controller controls.)
Whenever you roll {CHAOS}, put a divinity counter on target green, white, or blue creature. That creature has indestructible for as long as it has a divinity counter on it.",,,,,423596,Planechase Anthology,-1,0,-1,0,1517740627470,0,0,0,0,0
149121,ecd7436040a3d511ba4825a4b2ecf0ce3f2deccf,plane,Bloodhill Bastion,,0,,Common,Plane — Equilor,Plane,Equilor,"Whenever a creature enters the battlefield, it gains double strike and haste until end of turn.
Whenever you roll {CHAOS}, exile target nontoken creature you control, then return it to the battlefield under your control.",,,,,423597,Planechase Anthology,-1,0,-1,0,1517740627881,0,0,0,0,0
149123,c835cb25df97e9d2d7ca085369d43f1848c9cf61,plane,Celestine Reef,,0,,Common,Plane — Luvion,Plane,Luvion,"Creatures without flying or islandwalk can't attack.
Whenever you roll {CHAOS}, until a player planeswalks, you can't lose the game and your opponents can't win the game.",,,,,423598,Planechase Anthology,-1,0,-1,0,1517740628228,0,0,0,0,0
149125,bd66d6d03b64244668a5ee7f92fa236851e9572f,plane,Cliffside Market,,0,,Common,Plane — Mercadia,Plane,Mercadia,"When you planeswalk to Cliffside Market or at the beginning of your upkeep, you may exchange life totals with target player.
Whenever you roll {CHAOS}, exchange control of two target permanents that share a card type.",,,,,423599,Planechase Anthology,-1,0,-1,0,1517740628988,0,0,0,0,0
149127,870d947f28b0012c9c01b1a5f691d79c4ce28d5a,plane,The Dark Barony,,0,,Common,Plane — Ulgrotha,Plane,Ulgrotha,"Whenever a nonblack card is put into a player's graveyard from anywhere, that player loses 1 life.
Whenever you roll {CHAOS}, each opponent discards a card.",,,,,423600,Planechase Anthology,-1,0,-1,0,1517740629364,0,0,0,0,0
149129,01b5137ca2f2c187a5b31f8cc18889ff0ea5102d,plane,Edge of Malacol,,0,,Common,Plane — Belenon,Plane,Belenon,"If a creature you control would untap during your untap step, put two +1/+1 counters on it instead.
Whenever you roll {CHAOS}, untap each creature you control.",,,,,423601,Planechase Anthology,-1,0,-1,0,1517740629716,0,0,0,0,0
149131,1e7627b5940d48ae367327144d35d26b5f766f6f,plane,Eloren Wilds,,0,,Common,Plane — Shandalar,Plane,Shandalar,"Whenever a player taps a permanent for mana, that player adds one mana to his or her mana pool of any type that permanent produced.
Whenever you roll {CHAOS}, target player can't cast spells until a player planeswalks.",,,,,423602,Planechase Anthology,-1,0,-1,0,1517740630071,0,0,0,0,0
149133,82921ebb2b53e9945b753835f4d62a7ce0eced69,plane,The Eon Fog,,0,,Common,Plane — Equilor,Plane,Equilor,"Players skip their untap steps.
Whenever you roll {CHAOS}, untap all permanents you control.",,,,,423603,Planechase Anthology,-1,0,-1,0,1517740630416,0,0,0,0,0
149135,5f4d9e093a0c0dd78f4bf27fe1887e6638be29dd,plane,Feeding Grounds,,0,,Common,Plane — Muraganda,Plane,Muraganda,"Red spells cost {1} less to cast.
Green spells cost {1} less to cast.
Whenever you roll {CHAOS}, put X +1/+1 counters on target creature, where X is that creature's converted mana cost.",,,,,423604,Planechase Anthology,-1,0,-1,0,1517740630744,0,0,0,0,0
149137,296c3bdd4d4af5ac9dbc6fc56ba849eaf86f78a9,plane,Fields of Summer,,0,,Common,Plane — Moag,Plane,Moag,"Whenever a player casts a spell, that player may gain 2 life.
Whenever you roll {CHAOS}, you may gain 10 life.",,,,,423605,Planechase Anthology,-1,0,-1,0,1517740631078,0,0,0,0,0
149139,b2323c809329eba98116fa76fb3ac034933895f6,plane,The Fourth Sphere,,0,,Common,Plane — Phyrexia,Plane,Phyrexia,"At the beginning of your upkeep, sacrifice a nonblack creature.
Whenever you roll {CHAOS}, create a 2/2 black Zombie creature token.",,,,,423606,Planechase Anthology,-1,0,-1,0,1517740631439,0,0,0,0,0
149141,880ad74394d4f1ba8c49c80ff97d96212f47c7cb,plane,Furnace Layer,,0,,Common,Plane — New Phyrexia,Plane,NewPhyrexia,"When you planeswalk to Furnace Layer or at the beginning of your upkeep, select target player at random. That player discards a card. If that player discards a land card this way, he or she loses 3 life.
Whenever you roll {CHAOS}, you may destroy target nonland permanent.",,,,,423607,Planechase Anthology,-1,0,-1,0,1517740631773,0,0,0,0,0
149143,838d5dc633e03fba641213fd840f97ff7e75900f,plane,Gavony,,0,,Common,Plane — Innistrad,Plane,Innistrad,"All creatures have vigilance.
Whenever you roll {CHAOS}, creatures you control gain indestructible until end of turn.",,,,,423608,Planechase Anthology,-1,0,-1,0,1517740632115,0,0,0,0,0
149145,374f7e91e82391f3af22302f8eb8b1f5877aa8b2,plane,Glen Elendra,,0,,Common,Plane — Lorwyn,Plane,Lorwyn,"At end of combat, you may exchange control of target creature you control that dealt combat damage to a player this combat and target creature that player controls.
Whenever you roll {CHAOS}, gain control of target creature you own.",,,,,423609,Planechase Anthology,-1,0,-1,0,1517740632492,0,0,0,0,0
149147,12d882dd11e759d07a3cd71a21ce7974b6e75eab,plane,Glimmervoid Basin,,0,,Common,Plane — Mirrodin,Plane,Mirrodin,"Whenever a player casts an instant or sorcery spell with a single target, he or she copies that spell for each other spell, permanent, card not on the battlefield, and/or player the spell could target. Each copy targets a different one of them.
Whenever you roll {CHAOS}, choose target creature. Each player except that creature's controller creates a token that's a copy of that creature.",,,,,423610,Planechase Anthology,-1,0,-1,0,1517740632855,0,0,0,0,0
149149,548e1ecea8f8e6eb3f0343fd0c0b1754adaf64e3,plane,Goldmeadow,,0,,Common,Plane — Lorwyn,Plane,Lorwyn,"Whenever a land enters the battlefield, that land's controller creates three 0/1 white Goat creature tokens.
Whenever you roll {CHAOS}, create a 0/1 white Goat creature token.",,,,,423611,Planechase Anthology,-1,0,-1,0,1517740633225,0,0,0,0,0
149151,d98a0339684a0763e08247c190338573d0e59463,plane,Grand Ossuary,,0,,Common,Plane — Ravnica,Plane,Ravnica,"Whenever a creature dies, its controller distributes a number of +1/+1 counters equal to its power among any number of target creatures he or she controls.
Whenever you roll {CHAOS}, each player exiles all creatures he or she controls and creates X 1/1 green Saproling creature tokens, where X is the total power of the creatures he or she exiled this way. Then planeswalk.",,,,,423612,Planechase Anthology,-1,0,-1,0,1517740633578,0,0,0,0,0
149153,79f701f22d92b7b73a90840316be90bbddd21063,plane,The Great Forest,,0,,Common,Plane — Lorwyn,Plane,Lorwyn,"Each creature assigns combat damage equal to its toughness rather than its power.
Whenever you roll {CHAOS}, creatures you control get +0/+2 and gain trample until end of turn.",,,,,423613,Planechase Anthology,-1,0,-1,0,1517740633910,0,0,0,0,0
149155,4851277487657f19ef1451f82ed4f409f69355b6,plane,Grixis,,0,,Common,Plane — Alara,Plane,Alara,"Blue, black, and/or red creature cards in your graveyard have unearth. The unearth cost is equal to the card's mana cost. (Pay the card's mana cost: Return it to the battlefield. The creature gains haste. Exile it at the beginning of the next end step or if it would leave the battlefield. Unearth only as a sorcery.)
Whenever you roll {CHAOS}, put target creature card from a graveyard onto the battlefield under your control.",,,,,423614,Planechase Anthology,-1,0,-1,0,1517740634267,0,0,0,0,0
149157,98b0bc11a207f0f2aa6fec82df97dee2831b9830,plane,Grove of the Dreampods,,0,,Common,Plane — Fabacin,Plane,Fabacin,"When you planeswalk to Grove of the Dreampods or at the beginning of your upkeep, reveal cards from the top of your library until you reveal a creature card. Put that card onto the battlefield and the rest on the bottom of your library in a random order.
Whenever you roll {CHAOS}, return target creature card from your graveyard to the battlefield.",,,,,423615,Planechase Anthology,-1,0,-1,0,1517740634596,0,0,0,0,0
149159,642d5a8dee3b4627de043b55627448e1f5bb2ff8,plane,Hedron Fields of Agadeem,,0,,Common,Plane — Zendikar,Plane,Zendikar,"Creatures with power 7 or greater can't attack or block.
Whenever you roll {CHAOS}, create a 7/7 colorless Eldrazi creature token with annihilator 1. (Whenever it attacks, defending player sacrifices a permanent.)",,,,,423616,Planechase Anthology,-1,0,-1,0,1517740635072,0,0,0,0,0
149161,bd55912a8282e0d596d2cb520991d08058bf4f86,plane,The Hippodrome,,0,,Common,Plane — Segovia,Plane,Segovia,"All creatures get -5/-0.
Whenever you roll {CHAOS}, you may destroy target creature if its power is 0 or less.",,,,,423617,Planechase Anthology,-1,0,-1,0,1517740635416,0,0,0,0,0
149163,005ae92e29e0ea71cc53fe74bb27e4de39165e9c,plane,Horizon Boughs,,0,,Common,Plane — Pyrulea,Plane,Pyrulea,"All permanents untap during each player's untap step.
Whenever you roll {CHAOS}, you may search your library for up to three basic land cards, put them onto the battlefield tapped, then shuffle your library.",,,,,423618,Planechase Anthology,-1,0,-1,0,1517740635800,0,0,0,0,0
